# HELP cadvisor_version_info A metric with a constant '1' value labeled by kernel version, OS version, docker version, cadvisor version & cadvisor revision.
# TYPE cadvisor_version_info gauge
cadvisor_version_info{cadvisorRevision="",cadvisorVersion="",dockerVersion="17.03.2-ce",kernelVersion="4.4.86+",osVersion="Container-Optimized OS from Google"} 1
# HELP container_cpu_cfs_periods_total Number of elapsed enforcement period intervals.
# TYPE container_cpu_cfs_periods_total counter
container_cpu_cfs_periods_total{container_name="",id="/kubepods/burstable/podd2e71e36-10d0-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name=""} 928708
container_network_tcp_usage_total{container_name="fluentd-gcp",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/5741ed2471c0e458b6b95db40ba05d1a5ee168256638a0264f08703e48d76561",image="asia.gcr.io/google-containers/fluentd-gcp@sha256:a81a2c0137aee9f8a3e870898773976df9b63b27809bed2a4b9297531fb3c3c9",name="k8s_fluentd-gcp_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="finwait2"} 0
container_network_tcp_usage_total{container_name="fluentd-gcp",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/5741ed2471c0e458b6b95db40ba05d1a5ee168256638a0264f08703e48d76561",image="asia.gcr.io/google-containers/fluentd-gcp@sha256:a81a2c0137aee9f8a3e870898773976df9b63b27809bed2a4b9297531fb3c3c9",name="k8s_fluentd-gcp_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="lastack"} 0
container_network_tcp_usage_total{container_name="fluentd-gcp",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/5741ed2471c0e458b6b95db40ba05d1a5ee168256638a0264f08703e48d76561",image="asia.gcr.io/google-containers/fluentd-gcp@sha256:a81a2c0137aee9f8a3e870898773976df9b63b27809bed2a4b9297531fb3c3c9",name="k8s_fluentd-gcp_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="listen"} 0
container_network_tcp_usage_total{container_name="fluentd-gcp",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/5741ed2471c0e458b6b95db40ba05d1a5ee168256638a0264f08703e48d76561",image="asia.gcr.io/google-containers/fluentd-gcp@sha256:a81a2c0137aee9f8a3e870898773976df9b63b27809bed2a4b9297531fb3c3c9",name="k8s_fluentd-gcp_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="synrecv"} 0
container_network_tcp_usage_total{container_name="fluentd-gcp",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/5741ed2471c0e458b6b95db40ba05d1a5ee168256638a0264f08703e48d76561",image="asia.gcr.io/google-containers/fluentd-gcp@sha256:a81a2c0137aee9f8a3e870898773976df9b63b27809bed2a4b9297531fb3c3c9",name="k8s_fluentd-gcp_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="synsent"} 0
container_network_tcp_usage_total{container_name="fluentd-gcp",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/5741ed2471c0e458b6b95db40ba05d1a5ee168256638a0264f08703e48d76561",image="asia.gcr.io/google-containers/fluentd-gcp@sha256:a81a2c0137aee9f8a3e870898773976df9b63b27809bed2a4b9297531fb3c3c9",name="k8s_fluentd-gcp_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="timewait"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="close"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="closewait"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="closing"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="established"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="finwait1"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="finwait2"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="lastack"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="listen"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="synrecv"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="synsent"} 0
container_network_tcp_usage_total{container_name="kube-proxy",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/2f578c0a9e0d90295953d341c9df064d2415206ee6984c1988c0bbe7adc63b21",image="sha256:750d6815c2ab8c63f5ba1247e1a294cc3c6fc72cb93ddfdcb6f7e59e899186a8",name="k8s_kube-proxy_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn",tcp_state="timewait"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="close"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="closewait"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="closing"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="established"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="finwait1"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="finwait2"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="lastack"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="listen"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="synrecv"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="synsent"} 0
container_network_tcp_usage_total{container_name="prometheus-to-sd-exporter",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/580cb469826a10317fd63cc780441920f49913ae63918d4c7b19a72347645b05",image="asia.gcr.io/google-containers/prometheus-to-sd@sha256:5831390762c790b0375c202579fd41dd5f40c71950f7538adbe14b0c16f35d56",name="k8s_prometheus-to-sd-exporter_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4",tcp_state="timewait"} 0
# HELP container_network_transmit_bytes_total Cumulative count of bytes transmitted
# TYPE container_network_transmit_bytes_total counter
container_network_transmit_bytes_total{container_name="",id="/",image="",interface="cbr0",name="",namespace="",pod_name=""} 1.2598304314e+10
container_network_transmit_bytes_total{container_name="",id="/",image="",interface="eth0",name="",namespace="",pod_name=""} 8.16572212e+08
container_network_transmit_bytes_total{container_name="",id="/kubepods/burstable/pod24d6daa3-10d8-11e8-bd5a-42010af00137/e2133c3d1e43921cc1bf6ed3382adb25bb8fae0553c3d81469c23e63717f785b",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_demo-app-success-c485bc67b-klj45_default_24d6daa3-10d8-11e8-bd5a-42010af00137_0",namespace="default",pod_name="demo-app-success-c485bc67b-klj45"} 8.6134566e+07
container_network_transmit_bytes_total{container_name="",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/0bce0ef7e6cd073e8f9cec3027e1c0057ce1baddce98113d742b816726a95ab1",image="gcr.io/google_containers/pause-amd64:3.0",interface="cbr0",name="k8s_POD_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn"} 1.2598333296e+10
container_network_transmit_bytes_total{container_name="",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/0bce0ef7e6cd073e8f9cec3027e1c0057ce1baddce98113d742b816726a95ab1",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn"} 8.16635885e+08
container_network_transmit_bytes_total{container_name="",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/7990c0e549a1a578b1313475540afc53c91081c32e735564da6244ddf0b86030",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4"} 3.04326237e+08
container_network_transmit_bytes_total{container_name="",id="/kubepods/burstable/podc2319815-10d0-11e8-bd5a-42010af00137/8e2e28e29f40857bdf84579282696f0b963fdd26a1aaaf64a9841ca765ce6c7f",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_datadog-agent-jbm2k_default_c2319815-10d0-11e8-bd5a-42010af00137_0",namespace="default",pod_name="datadog-agent-jbm2k"} 114343
container_network_transmit_bytes_total{container_name="",id="/kubepods/burstable/podd2e71e36-10d0-11e8-bd5a-42010af00137/af089a8aefc63968f727bb97d24ba35768e04c4df405e26fe94256d53a151f61",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_dd-agent-q6hpw_default_d2e71e36-10d0-11e8-bd5a-42010af00137_0",namespace="default",pod_name="dd-agent-q6hpw"} 3.45992751e+08
# HELP container_network_transmit_errors_total Cumulative count of errors encountered while transmitting
# TYPE container_network_transmit_errors_total counter
container_network_transmit_errors_total{container_name="",id="/",image="",interface="cbr0",name="",namespace="",pod_name=""} 0
container_network_transmit_errors_total{container_name="",id="/",image="",interface="eth0",name="",namespace="",pod_name=""} 0
container_network_transmit_errors_total{container_name="POD",id="/kubepods/burstable/pod24d6daa3-10d8-11e8-bd5a-42010af00137/e2133c3d1e43921cc1bf6ed3382adb25bb8fae0553c3d81469c23e63717f785b",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_demo-app-success-c485bc67b-klj45_default_24d6daa3-10d8-11e8-bd5a-42010af00137_0",namespace="default",pod_name="demo-app-success-c485bc67b-klj45"} 0
container_network_transmit_errors_total{container_name="POD",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/0bce0ef7e6cd073e8f9cec3027e1c0057ce1baddce98113d742b816726a95ab1",image="gcr.io/google_containers/pause-amd64:3.0",interface="cbr0",name="k8s_POD_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn"} 0
container_network_transmit_errors_total{container_name="POD",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/0bce0ef7e6cd073e8f9cec3027e1c0057ce1baddce98113d742b816726a95ab1",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn"} 0
container_network_transmit_errors_total{container_name="POD",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/7990c0e549a1a578b1313475540afc53c91081c32e735564da6244ddf0b86030",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4"} 0
container_network_transmit_errors_total{container_name="POD",id="/kubepods/burstable/podc2319815-10d0-11e8-bd5a-42010af00137/8e2e28e29f40857bdf84579282696f0b963fdd26a1aaaf64a9841ca765ce6c7f",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_datadog-agent-jbm2k_default_c2319815-10d0-11e8-bd5a-42010af00137_0",namespace="default",pod_name="datadog-agent-jbm2k"} 0
container_network_transmit_errors_total{container_name="POD",id="/kubepods/burstable/podd2e71e36-10d0-11e8-bd5a-42010af00137/af089a8aefc63968f727bb97d24ba35768e04c4df405e26fe94256d53a151f61",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_dd-agent-q6hpw_default_d2e71e36-10d0-11e8-bd5a-42010af00137_0",namespace="default",pod_name="dd-agent-q6hpw"} 0
# HELP container_network_transmit_packets_dropped_total Cumulative count of packets dropped while transmitting
# TYPE container_network_transmit_packets_dropped_total counter
container_network_transmit_packets_dropped_total{container_name="",id="/",image="",interface="cbr0",name="",namespace="",pod_name=""} 0
container_network_transmit_packets_dropped_total{container_name="",id="/",image="",interface="eth0",name="",namespace="",pod_name=""} 0
container_network_transmit_packets_dropped_total{container_name="POD",id="/kubepods/burstable/pod24d6daa3-10d8-11e8-bd5a-42010af00137/e2133c3d1e43921cc1bf6ed3382adb25bb8fae0553c3d81469c23e63717f785b",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_demo-app-success-c485bc67b-klj45_default_24d6daa3-10d8-11e8-bd5a-42010af00137_0",namespace="default",pod_name="demo-app-success-c485bc67b-klj45"} 0
container_network_transmit_packets_dropped_total{container_name="POD",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/0bce0ef7e6cd073e8f9cec3027e1c0057ce1baddce98113d742b816726a95ab1",image="gcr.io/google_containers/pause-amd64:3.0",interface="cbr0",name="k8s_POD_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn"} 0
container_network_transmit_packets_dropped_total{container_name="POD",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/0bce0ef7e6cd073e8f9cec3027e1c0057ce1baddce98113d742b816726a95ab1",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn"} 0
container_network_transmit_packets_dropped_total{container_name="POD",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/7990c0e549a1a578b1313475540afc53c91081c32e735564da6244ddf0b86030",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4"} 0
container_network_transmit_packets_dropped_total{container_name="POD",id="/kubepods/burstable/podc2319815-10d0-11e8-bd5a-42010af00137/8e2e28e29f40857bdf84579282696f0b963fdd26a1aaaf64a9841ca765ce6c7f",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_datadog-agent-jbm2k_default_c2319815-10d0-11e8-bd5a-42010af00137_0",namespace="default",pod_name="datadog-agent-jbm2k"} 0
container_network_transmit_packets_dropped_total{container_name="POD",id="/kubepods/burstable/podd2e71e36-10d0-11e8-bd5a-42010af00137/af089a8aefc63968f727bb97d24ba35768e04c4df405e26fe94256d53a151f61",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_dd-agent-q6hpw_default_d2e71e36-10d0-11e8-bd5a-42010af00137_0",namespace="default",pod_name="dd-agent-q6hpw"} 0
# HELP container_network_transmit_packets_total Cumulative count of packets transmitted
# TYPE container_network_transmit_packets_total counter
container_network_transmit_packets_total{container_name="",id="/",image="",interface="cbr0",name="",namespace="",pod_name=""} 2.509643e+06
container_network_transmit_packets_total{container_name="",id="/",image="",interface="eth0",name="",namespace="",pod_name=""} 2.794899e+06
container_network_transmit_packets_total{container_name="POD",id="/kubepods/burstable/pod24d6daa3-10d8-11e8-bd5a-42010af00137/e2133c3d1e43921cc1bf6ed3382adb25bb8fae0553c3d81469c23e63717f785b",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_demo-app-success-c485bc67b-klj45_default_24d6daa3-10d8-11e8-bd5a-42010af00137_0",namespace="default",pod_name="demo-app-success-c485bc67b-klj45"} 53187
container_network_transmit_packets_total{container_name="POD",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/0bce0ef7e6cd073e8f9cec3027e1c0057ce1baddce98113d742b816726a95ab1",image="gcr.io/google_containers/pause-amd64:3.0",interface="cbr0",name="k8s_POD_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn"} 2.509675e+06
